ID,DATE,TIME,SECCHI,.SAMPLES,STATION,NET_DIA,TEMP,ROT_1C1,ROT_1C2,ROT_1C3,ROT_1AVe,ROT_1,ACOP_1C1,ACOP_1C2,ACOP_1C3,ACOP_1AVE,ACOP_1,NCOP_1C1,NCOP_1C2,NCOP_1C3,NCOP_1AVE,NCOP_1,CLAD_1C1,CLAD_1C2,CLAD_1C3,CLAD_1AVE,CLAD_1,BOS_1C1,BOS_1C2,BOS_1C3,BOS_1AVE,BOS_1,OTH_1C1,OTH_1C2,OTH_1C3,OTH_1AVE,OTH_1,TOT_1,DEPTH_1,CELL_VOL1,ROT_2C1,ROT_2C2,ROT_2C3,ROT_2AVE,ROT_2,ACOP_2C1,ACOP_2C2,ACOP_2C3,ACOP_2AVE,ACOP_2,NCOP_2C1,NCOP_2C2,NCOP_2C3,NCOP_2AVE,NCOP_2,CLAD_2C1,CLAD_2C2,CLAD_2C3,CLAD_2AVE,CLAD_2,BOS_2C1,BOS_2C2,BOS_2C3,BOS_2AVE,BOS_2,OTH_2C1,OTH_2C2,OTH_2C3,OTH_2AVE,OTH_2,TOT_2,DEPTH_2,CELL_VOL2,TOT_AVE,ROT_AVE,ACOP_AVE,NCOP_AVE,CLAD_AVE,BOS_AVE,OTH_AVE,comments
1658,8/7/2013,,0,2,bfc_is,0.070699997,0,4,0,6,3.333333254,3928.964355,2,0,1,1,1178.689331,12,18,8,12.66666698,14930.06445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20037.71814,3,250,6,7,0,4.333333492,5107.653829,8,11,0,6.333333492,7465.032433,16,22,13,17,20037.71813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32610.4044,3,250,26324.06127,4518.309092,4321.860882,17483.89129,0,0,0,
1659,8/7/2013,1/0/1900,2.5,2,gh_is,0.070699997,80,27,19,22,22.66666603,21373.56445,6,4,8,6,5657.708496,16,18,19,17.66666603,16658.80859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43690.08154,3,200,58,51,51,53.33333206,50290.74235,17,22,16,18.33333397,17287.4437,15,13,18,15.33333302,14458.58847,1,0,0,0.333333343,314.3171566,0,0,0,0,0,0,0,0,0,0,82351.09168,3,200,63020.58661,35832.1534,11472.5761,15558.69853,157.1585783,0,0,
1660,8/7/2013,1/0/1900,2,2,gh_ow,0.070699997,80,6,16,7,9.666666985,1367.279663,96,73,91,86.66666412,12258.36816,48,52,43,47.66666794,6742.103516,3,0,0,1,141.4427185,0,0,0,0,0,0,0,0,0,0,20509.19406,40,400,8,4,9,7,990.0990693,102,90,106,99.33333588,14049.97763,44,58,56,52.66666794,7449.316987,6,3,0,3,424.3281726,0,0,0,0,0,0,0,0,0,0,22913.72186,40,400,21711.45796,1178.689366,13154.1729,7095.710251,282.8854455,0,0,
1661,8/7/2013,1/0/1900,0.75,2,rc_is,0.070699997,81,88,61,84,77.66666412,100699.3516,3,11,9,7.666666508,9940.279297,16,22,13,17,22041.49023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132681.1211,3,275,64,78,61,67.66666412,87733.77042,2,0,6,2.666666746,3457.488722,27,20,18,21.66666603,28092.09421,2,0,0,0.666666687,864.3721806,0,0,0,0,0,0,0,0,0,0,120147.7255,3,275,126414.4233,94216.56099,6698.88401,25066.79222,432.1860903,0,0,
1662,8/6/2013,1/0/1900,0.5,2,tc_is,0.070699997,82,62,46,68,58.66666794,69149.77344,0,3,5,2.666666746,3143.171631,13,9,17,13,15322.96094,3,0,0,1,1178.689331,0,0,0,0,0,0,0,0,0,0,88794.59534,3,250,34,41,54,43,50683.63999,2,4,0,2,2357.378604,8,11,12,10.33333302,12179.78908,4,6,1,3.666666746,4321.860868,0,0,0,0,0,0,0,0,0,0,69542.66854,3,250,79168.63194,59916.70671,2750.275117,13751.37501,2750.275099,0,0,
1663,8/6/2013,1/0/1900,0.75,2,tc_ow,0.070699997,81,61,65,78,68,14427.1582,57,64,49,56.66666794,12022.63184,112,136,49,99,21004.24414,11,16,13,13.33333302,2828.854492,0,0,0,0,0,0,0,0,0,0,50282.88867,20,300,48,39,63,50,10608.20431,65,52,71,62.66666794,13295.61634,133,109,129,123.6666641,26237.6248,7,8,18,11,2333.804949,0,0,0,0,0,0,0,0,0,0,52475.2504,20,300,51379.06954,12517.68126,12659.12409,23620.93447,2581.329721,0,0,
1664,8/6/2013,1/0/1900,3.5,2,rn_is,0.070699997,81,4,1,6,3.666666746,3457.48877,16,23,31,23.33333397,22002.20117,18,20,18,18.66666603,17601.75977,0,0,5,1.666666627,1571.585693,0,0,0,0,0,0,0,0,0,0,44633.0354,3,200,3,0,4,2.333333254,2200.219955,9,13,12,11.33333302,10686.78271,14,15,21,16.66666603,15715.85676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28602.85942,3,200,36617.94741,2828.854363,16344.49194,16658.80826,785.7928467,0,0,
1665,8/6/2013,1/0/1900,3.5,2,rn_ow,0.070699997,81,6,8,8,7.333333492,907.5908203,40,38,46,41.33333206,5115.511719,28,44,37,36.33333206,4496.699707,16,12,19,15.66666698,1938.944092,0,0,0,0,0,0,0,0,0,0,12458.74634,40,350,10,16,11,12.33333302,1526.402693,39,51,36,42,5198.020114,45,38,39,40.66666794,5033.00376,11,7,13,10.33333302,1278.877925,0,0,0,0,0,0,0,0,0,0,13036.30449,40,350,12747.52541,1216.996756,5156.765916,4764.851733,1608.911009,0,0,
1666,8/6/2013,1/0/1900,4,2,sj_ow,0.070699997,81,6,14,7,9,1113.86145,89,111,95,98.33333588,12169.96777,71,83,80,78,9653.46582,3,83,80,55.33333206,6848.185059,0,0,0,0,0,0,0,0,0,0,29785.4801,40,350,9,6,8,7.666666508,948.8449218,47,69,71,62.33333206,7714.521758,53,61,64,59.33333206,7343.234607,3,3,6,4,495.0495347,0,0,0,0,0,0,0,0,0,0,16501.65082,40,350,23143.56546,1031.353186,9942.244766,8498.350214,3671.617297,0,0,
1667,8/6/2013,1/0/1900,3.5,2,sj_is,0.070699997,81,3,2,2,2.333333254,2750.274902,8,4,9,7,8250.825195,18,18,21,19,22395.09766,2,2,3,2.333333254,2750.274902,0,0,0,0,0,0,0,0,0,0,36146.47266,3,250,1,0,1,0.666666687,785.7928914,11,6,8,8.333333015,9822.410475,7,13,15,11.66666698,13751.37556,2,5,6,4.333333492,5107.653829,0,0,0,0,0,0,0,0,0,0,29467.23276,3,250,32806.85271,1768.033897,9036.617835,18073.23661,3928.964366,0,0,
1668,9/11/2013,1/0/1900,2,2,sc_is,0.070699997,80,20,24,25,23,32531.82422,37,25,19,27,38189.53516,29,15,18,20.66666603,29231.49414,0,0,0,0,0,1,1,1,1,1414.427124,0,0,0,0,0,101367.2806,3,300,20,24,25,23,32531.82474,37,25,19,27,38189.53338,29,15,18,20.66666985,29231.49919,0,0,0,0,0,1,1,1,1,1414.427162,0,0,0,0,0,101367.2845,3,300,101367.2826,32531.82448,38189.53427,29231.49666,0,1414.427143,0,
1669,9/12/2013,1/0/1900,2.5,2,rn_is,0.070699997,79,4,0,3,2.333333254,3300.330078,12,15,19,15.33333302,21687.88281,2,0,3,1.666666627,2357.378662,1,2,5,2.666666746,3771.805664,2,0,0,0,0,1,0,0,0,0,31117.39722,3,300,19,24,20,21,29702.97041,21,17,19,19,26874.11609,18,21,19,19.33333397,27345.59271,9,5,6,6.666666508,9429.514191,0,0,0,0,0,0,0,0,0,0,93352.19339,3,300,62234.79531,16501.65024,24280.99945,14851.48568,6600.659928,0,0,cell 1 of sample 1 has on possible quaga
1670,4/15/2014,1/0/1900,1.25,2,ww_is,0.070699997,54,10,6,13,9.666666985,14915.77832,1,2,3,2,3086.023193,0,1,2,1,1543.011597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19544.81311,2.75,300,3,9,6,6,6172.046194,3,3,2,2.666666746,2743.131723,1,1,3,1.666666627,1714.457235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10629.63515,2.75,200,15087.22413,10543.91226,2914.577458,1628.734416,0,0,0,
1671,4/15/2014,1/0/1900,6,2,ww_ow,0.070699997,57,77,85,72,78,9653.46582,78,73,78,76.33333588,9447.195313,81,46,26,51,6311.881348,12,10,6,9.333333015,1155.115479,0,0,1,0.333333343,41.25413132,0,0,0,0,0,26608.91209,40,350,95,126,104,108.3333359,13407.59188,87,97,74,86,10643.565,56,49,51,52,6435.643951,2,5,6,4.333333492,536.3036822,0,0,1,0.333333343,41.25412912,0,0,0,0,0,31064.35864,40,350,28836.63536,11530.52885,10045.38015,6373.762649,845.7095804,41.25413022,0,
1672,4/16/2014,1/0/1900,2,2,sc_is,0.070699997,57,41,67,66,58,123055.1641,30,21,25,25.33333397,53748.23438,46,14,14,24.66666603,52333.80859,14,1,0,5,10608.2041,0,0,0,0,0,0,0,0,0,0,239745.4111,2,300,76,69,59,68,144271.5756,43,29,32,34.66666794,73550.21773,3,9,7,6.333333492,13437.05885,0,0,3,1,2121.640818,0,0,0,0,0,0,0,0,0,0,233380.493,2,300,236562.9521,133663.3698,63649.22605,32885.43372,6364.92246,0,0,
1673,4/16/2014,1/0/1900,9,2,bf_ow,0.070699997,57,257,284,260,267,42485.85938,98,97,90,95,15116.69141,43,39,38,40,6364.922363,4,27,17,16,2545.968994,0,0,0,0,0,0,0,0,0,0,66513.44214,40,450,12,20,18,16.66666603,2652.050977,145,110,91,115.3333359,18352.19387,239,225,223,229,36439.18182,9,11,7,9,1432.107582,0,0,0,0,0,0,0,0,0,0,58875.53425,40,450,62694.48819,22568.95518,16734.44264,21402.05209,1989.038288,0,0,
1674,4/16/2014,1/0/1900,1,2,bfc_is,0.070699997,57,17,7,8,10.66666698,12572.68652,28,18,22,22.66666603,26716.95703,43,17,24,28,33003.30078,1,1,0,0.666666687,785.7929077,0,0,0,0,0,0,0,0,0,0,73078.73724,3,250,7,7,5,6.333333492,7465.032433,22,27,33,27.33333397,32217.50834,28,25,20,24.33333397,28681.44043,9,1,6,5.333333492,6286.343131,0,0,1,0.333333343,392.8964457,0,0,0,0,0,75043.22078,3,250,74060.97901,10018.85948,29467.23268,30842.37061,3536.06802,196.4482229,0,
1675,4/17/2014,1/0/1900,0.25,2,tc_is,0.070699997,61,6,5,8,6.333333492,7465.032227,3,1,1,1.666666627,1964.482178,1,3,5,3,3536.067871,0,0,0,0,0,0,1,0,0.333333343,392.8964539,0,0,0,0,0,13358.47873,3,250,6,8,9,7.666666508,13554.92717,0,0,0,0,0,5,4,0,3,5304.102045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18859.02921,2,250,16108.75397,10509.9797,982.2410889,4420.084958,0,196.4482269,0,
1676,4/17/2014,1/0/1900,4,2,gh_is,0.070699997,58,30,19,17,22,20744.93164,91,83,56,76.66666412,72292.94531,114,128,121,121,114097.125,0,1,0,0.333333343,314.3171692,0,0,0,0,0,0,0,0,0,0,207449.3191,3,200,15,11,17,14.33333302,13515.63703,79,57,98,78,73550.21245,117,101,161,126.3333359,119126.2012,1,0,6,2.333333254,2200.219955,0,0,0,0,0,0,0,0,0,0,208392.2706,3,200,207920.7949,17130.28434,72921.57888,116611.6631,1257.268562,0,0,
1677,4/17/2014,1/0/1900,0.25,2,tc_ow,0.070699997,61,9,6,3,6,1958.437622,0,0,1,0.333333343,108.8020935,6,6,5,5.666666508,1849.635498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916.875214,13,300,7,15,10,10.66666698,3481.667003,0,0,0,0,0,3,6,1,3.333333254,1088.02088,0,1,0,0.333333343,108.8020938,0,0,0,0,0,0,0,0,0,0,4678.489977,13,300,4297.682595,2720.052312,54.40104675,1468.828189,54.40104692,0,0,
1678,4/17/2014,1/0/1900,4,2,gh_ow,0.070699997,58,13,19,10,14,3182.461182,149,152,116,139,31597.29297,130,101,114,115,26141.64453,19,23,18,20,4546.373047,0,0,0,0,0,0,0,0,0,0,65467.77173,28,450,62,32,17,37,8410.79026,105,136,140,127,28869.46927,177,169,152,166,37734.89684,4,7,5,5.333333492,1212.3662,0,0,0,0,0,0,0,0,0,0,76227.52257,28,450,70847.64715,5796.625721,30233.38112,31938.27069,2879.369623,0,0,
1679,5/20/2014,1/0/1900,1.5,2,wc_is,0.070699997,66,14,10,5,9.666666985,11393.99707,17,11,11,13,15322.96094,7,15,10,10.66666698,12572.68652,0,0,1,0.333333343,392.8964539,0,0,0,0,0,0,0,0,0,0,39682.54099,3,250,5,4,6,5,5893.44651,7,3,6,5.333333492,6286.343131,8,5,9,7.333333492,8643.721735,0,0,0,0,0,0,1,0,0.333333343,392.8964457,0,0,0,0,0,21216.40782,3,250,30449.4744,8643.72179,10804.65203,10608.20413,196.4482269,196.4482229,0,
1680,5/20/2014,1/0/1900,1.25,2,ww_is,0.070699997,64,23,26,14,21,24752.47461,13,5,5,7.666666508,9036.618164,4,9,4,5.666666508,6679.239258,1,0,0,0.333333343,392.8964539,0,0,0,0,0,0,0,0,0,0,40861.22849,3,250,12,13,17,14,16501.65023,3,10,9,7.333333492,8643.721735,7,8,5,6.666666508,7857.928493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33003.30046,3,250,36932.26447,20627.06242,8840.16995,7268.583875,196.4482269,0,0,
1681,5/20/2014,1/0/1900,4.25,2,ww_ow,0.070699997,63,14,10,9,11,1750.35376,96,65,93,84.66666412,13472.41992,168,119,127,138,21958.98242,0,5,0,1.666666627,265.2051086,0,0,0,0,0,0,0,0,0,0,37446.96121,40,450,20,31,23,24.66666603,3925.035495,119,105,106,110,17503.53712,189,211,176,192,30551.62843,3,8,13,8,1272.984518,1,0,0,0.333333343,53.04102315,0,0,0,0,0,53306.22658,40,450,45376.5939,2837.694627,15487.97852,26255.30542,769.0948132,26.52051158,0,
1682,5/21/2014,1/0/1900,0.75,2,nc_is,0.070699997,65,88,51,81,73.33333588,181518.1719,9,2,7,6,14851.48535,7,21,29,19,47029.70313,6,2,8,5.333333492,13201.32129,5,0,1,2,4950.495117,0,0,0,0,0,261551.1768,2,350,38,48,69,51.66666794,146157.4822,2,3,6,3.666666746,10372.46645,9,25,21,18.33333397,51862.33291,0,2,1,1,2828.854424,0,1,1,0.666666687,1885.903006,0,0,0,0,0,213107.039,2,400,237329.1079,163837.827,12611.9759,49446.01802,8015.087857,3418.199061,0,
1683,5/21/2014,1/0/1900,6.25,2,pb_ow,0.070699997,64,26,24,23,24.33333397,3441.773193,89,85,96,90,12729.84473,117,139,106,120.6666641,17067.42188,11,20,28,19.66666603,2781.706787,0,0,0,0,0,0,0,0,0,0,36020.74658,40,400,25,23,19,22.33333397,3158.887597,117,99,100,105.3333359,14898.63397,79,119,123,107,15134.37149,11,28,31,23.33333397,3300.330321,0,1,1,0.666666687,94.29515227,0,0,0,0,0,36586.51853,40,400,36303.63256,3300.330395,13814.23935,16100.89668,3041.018554,47.14757614,0,
1684,5/27/2014,1/0/1900,3.5,2,rn_is,0.070699997,71,11,9,7,9,16973.125,7,12,6,8.333333015,15715.85742,12,7,19,12.66666698,23888.10547,1,2,1,1.333333373,2514.537354,0,0,0,0,0,0,0,0,0,0,59091.62524,3,400,9,12,8,9.666666985,18230.39514,12,6,8,8.666666985,16344.49225,14,6,7,9,16973.12595,0,3,3,2,3771.805766,0,0,0,0,0,0,0,0,0,0,55319.81911,3,400,57205.72218,17601.76007,16030.17484,20430.61571,3143.17156,0,0,
1685,5/27/2014,1/0/1900,4.5,2,rn_ow,0.070699997,71,21,30,13,21.33333397,3017.445068,76,83,108,89,12588.40234,70,66,70,68.66666412,9712.400391,10,27,13,16.66666603,2357.378662,0,0,1,0.333333343,47.14757919,0,0,0,0,0,27722.77404,40,400,33,21,14,22.66666603,3206.034992,100,86,109,98.33333588,13908.53491,87,69,63,73,10325.31887,13,0,2,5,707.213621,0,0,0,0,0,0,0,0,0,0,28147.10238,40,400,27934.93821,3111.74003,13248.46862,10018.85963,1532.296142,23.5737896,0,
1686,5/28/2014,1/0/1900,1,2,gh_is,0.070699997,73,33,29,22,28,2475.247559,20,20,21,20.33333397,1797.501343,43,46,44,44.33333206,3919.14209,11,6,8,8.333333015,736.6808472,0,1,2,1,88.40170288,0,0,0,0,0,9016.973541,40,250,31,24,33,29.33333397,3111.74,26,18,18,20.66666603,2192.362158,35,35,24,31.33333397,3323.904086,4,6,6,5.333333492,565.7709136,1,1,2,1.333333373,141.4427284,0,0,0,0,0,9335.219885,40,300,9176.096713,2793.493779,1994.93175,3621.523088,651.2258804,114.9222156,0,
1687,5/28/2014,1/0/1900,1,2,bfc_is,0.070699997,76,2,2,3,2.333333254,3300.330078,30,32,18,26.66666603,37718.05859,21,12,15,16,22630.83398,0,2,0,0.666666687,942.951416,1,1,0,0.666666687,942.951416,0,0,0,0,0,65535.12549,3,300,7,3,8,6,8486.562974,10,14,21,15,21216.40744,11,10,5,8.666666985,12258.36919,0,2,0,0.666666687,942.9514697,0,0,0,0,0,0,0,0,0,0,42904.29107,3,300,54219.70828,5893.446526,29467.23301,17444.60159,942.9514429,471.475708,0,
1688,5/28/2014,1/0/1900,1.25,2,gh_is,0.070699997,73,295,322,280,299,422913.7188,17,18,6,13.66666698,19330.50391,11,14,8,11,15558.69922,5,9,10,8,11315.41699,7,5,3,5,7072.135742,0,0,0,0,0,476190.4746,3,300,148,183,155,162,229137.2003,27,29,16,24,33946.2519,8,13,7,9.333333015,13201.31973,40,13,16,23,32531.82474,4,5,2,3.666666746,5186.233041,0,0,0,0,0,314002.8297,3,300,395096.6522,326025.4595,26638.3779,14380.00948,21923.62086,6129.184392,0,
1689,5/28/2014,1/0/1900,0,2,tc_is,0.070699997,68,3,0,2,1.666666627,1964.482178,0,1,0,0.333333343,392.8964539,0,1,0,0.333333343,392.8964539,1,2,0,1,1178.689331,2,0,0,0.666666687,785.7929077,0,0,0,0,0,4714.757324,3,250,1,2,0,1,1178.689302,0,0,0,0,0,1,0,0,0.333333343,392.8964457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.585748,3,250,3143.171536,1571.58574,196.4482269,392.8964498,589.3446655,392.8964539,0,
1690,5/28/2014,1/0/1900,1.75,2,sc_is,0.070699997,72,6,12,13,10.33333302,19487.66211,31,20,29,26.66666603,50290.74219,17,15,12,14.66666698,27659.91016,15,28,22,21.66666603,40861.22656,2,0,0,0.666666687,1257.268677,0,0,0,0,0,139556.8097,3,400,3,7,6,5.333333492,10058.14901,42,35,42,39.66666794,74807.48343,15,27,20,20.66666603,38975.32505,16,7,7,10,18859.02883,0,0,0,0,0,0,0,0,0,0,142699.9863,3,400,141128.398,14772.90556,62549.11281,33317.61761,29860.1277,628.6343384,0,
1691,5/28/2014,1/0/1900,4.5,2,bf_ow,0.070699997,72,27,12,15,18,2545.968994,75,78,73,75.33333588,10655.35254,111,89,70,90,12729.84473,26,40,54,40,5657.708984,0,0,0,0,0,0,0,0,0,0,31588.87524,40,400,26,29,24,26.33333397,3724.658494,79,83,78,80,11315.41794,115,139,117,123.6666641,17491.74987,19,11,8,12.66666698,1791.607885,0,0,0,0,0,0,0,0,0,0,34323.43418,40,400,32956.15471,3135.313744,10985.38524,15110.7973,3724.658435,0,0,
1692,5/28/2014,1/0/1900,0,2,tc_ow,0.070699997,68,3,7,2,4,1320.13208,12,6,7,8.333333015,2750.275146,3,4,1,2.666666746,880.0881348,4,2,1,2.333333254,770.0770264,7,4,2,4.333333492,1430.143188,0,0,0,0,0,7150.715576,15,350,2,6,2,3.333333254,1100.110082,4,4,3,3.666666746,1210.121145,5,1,4,3.333333254,1100.110082,1,8,0,3,990.0990972,1,1,0,0.666666687,220.0220281,0,0,0,0,0,4620.462434,15,350,5885.589005,1210.121081,1980.198146,990.0991082,880.0880618,825.0826083,0,
1693,5/30/2014,1/0/1900,3.5,2,ww_is,0.070699997,69,26,20,20,22,25931.16406,41,37,29,35.66666794,42039.92188,36,41,30,35.66666794,42039.92188,0,0,2,0.666666687,785.7929077,1,1,2,1.333333373,1571.585815,0,0,0,0,0,112368.3865,3,250,10,14,24,16,18859.02883,15,31,35,27,31824.61115,22,20,16,19.33333397,22787.99392,1,0,0,0.333333343,392.8964457,0,1,0,0.333333343,392.8964457,0,0,0,0,0,74257.4268,3,250,93312.90667,22395.09645,36932.26651,32413.9579,589.3446767,982.2411306,0,
1694,5/30/2014,1/0/1900,3.5,2,wc_is,0.070699997,72,31,24,40,31.66666603,37325.16016,36,26,33,31.66666603,37325.16016,22,29,23,24.66666603,29074.33594,0,1,0,0.333333343,392.8964539,0,1,3,1.333333373,1571.585815,0,0,0,0,0,105689.1385,3,250,29,31,34,31.33333397,36932.26555,38,22,29,29.66666603,34967.78188,25,41,31,32.33333206,38110.9526,0,1,0,0.333333343,392.8964457,0,1,4,1.666666627,1964.482123,0,0,0,0,0,112368.3786,3,250,109028.7586,37128.71285,36146.47102,33592.64427,392.8964498,1768.033969,0,
1695,5/30/2014,1/0/1900,0.5,2,nc_is,0.070699997,72,63,83,82,76,89580.39063,23,12,13,16,18859.0293,17,18,23,19.33333397,22787.99414,5,3,2,3.333333254,3928.964355,1,6,6,4.333333492,5107.653809,0,0,0,0,0,140264.0322,3,250,35,43,32,36.66666794,43218.60924,20,13,22,18.33333397,21609.30462,23,18,22,21,24752.47534,10,9,4,7.666666508,9036.617795,5,2,1,2.666666746,3143.171566,0,0,0,0,0,101760.1786,3,250,121012.1054,66399.49993,20234.16696,23770.23474,6482.791075,4125.412687,0,
1696,6/4/2014,1/0/1900,3.25,2,ww_is,0.070699997,68,17,17,11,15,17680.33984,8,6,13,9,10608.2041,9,8,11,9.333333015,11001.09961,1,3,3,2.333333254,2750.274902,2,0,2,1.333333373,1571.585815,0,0,0,0,0,43611.50427,3,250,7,10,7,8,9429.514416,9,5,9,7.666666508,9036.617795,12,7,6,8.333333015,9822.410475,0,1,0,0.333333343,392.8964457,1,1,1,1,1178.689302,0,0,0,0,0,29860.12843,3,250,36735.81635,13554.92713,9822.410948,10411.75504,1571.585674,1375.137559,0,
1697,6/4/2014,1/0/1900,2.5,2,wc_is,0.070699997,73,30,46,45,40.33333206,47540.46875,1,0,0,0.333333343,392.8964539,9,9,5,7.666666508,9036.618164,0,0,1,0.333333343,392.8964539,0,0,1,0.333333343,392.8964539,0,0,0,0,0,57755.77628,3,250,40,58,46,48,56577.0865,0,2,2,1.333333373,1571.585783,7,8,4,6.333333492,7465.032433,1,1,0,0.666666687,785.7928914,0,1,0,0.333333343,392.8964457,0,0,0,0,0,66792.39405,3,250,62274.08516,52058.77762,982.2411184,8250.825299,589.3446726,392.8964498,0,
1698,6/4/2014,1/0/1900,1.75,2,nc_is,0.070699997,76,270,357,296,307.6666565,435172.0938,0,6,2,2.666666746,3771.805664,22,10,15,15.66666698,22159.35938,0,1,0,0.333333343,471.475708,4,7,8,6.333333492,8958.039063,0,0,0,0,0,470532.7736,3,300,171,167,247,195,275813.2967,3,1,3,2.333333254,3300.329933,14,14,19,15.66666698,22159.35933,3,0,0,1,1414.427162,7,2,5,4.666666508,6600.659866,0,0,0,0,0,309288.073,3,300,389910.4233,355492.6952,3536.067799,22159.35935,942.9514352,7779.349464,0,
1699,6/9/2014,1/0/1900,2,2,nc_is,0.070699997,79,127,106,108,113.6666641,133977.6875,1,0,2,1,1178.689331,5,6,30,13.66666698,16108.75391,3,4,2,3,3536.067871,4,0,4,2.666666746,3143.171631,0,0,0,0,0,157944.3702,3,250,67,62,72,67,86869.40156,0,1,0,0.333333343,432.1860903,3,5,2,3.333333254,4321.860671,0,0,1,0.333333343,432.1860903,3,3,4,3.333333254,4321.860671,0,0,0,0,0,96377.49508,3,275,127160.9327,110423.5445,805.4377107,10215.30729,1984.126981,3732.516151,0,
1700,6/9/2014,1/0/1900,2.5,2,wc_is,0.070699997,69,16,10,9,11.66666698,15126.51367,3,3,4,3.333333254,4321.860352,7,7,10,8,10372.46582,0,0,0,0,0,1,2,1,1.333333373,1728.744385,0,0,0,0,0,31549.58423,3,275,5,14,7,8.666666985,11236.83842,0,1,3,1.333333373,1728.744361,1,8,7,5.333333492,6914.977445,0,0,0,0,0,0,0,2,0.666666687,864.3721806,0,0,0,0,0,20744.93241,3,275,26147.25832,13181.67605,3025.302356,8643.721632,0,1296.558283,0,
1701,6/9/2014,1/0/1900,2,2,ww_is,0.070699997,68,10,6,17,11,12965.58203,5,3,2,3.333333254,3928.964355,6,8,13,9,10608.2041,1,3,1,1.666666627,1964.482178,5,0,1,2,2357.378662,0,0,0,0,0,31824.61133,3,250,11,18,14,14.33333302,16894.54629,3,6,4,4.333333492,5107.653829,10,7,14,10.33333302,12179.78908,3,0,0,1,1178.689302,0,0,2,0.666666687,785.7928914,0,0,0,0,0,36146.47139,3,250,33985.54136,14930.06416,4518.309092,11393.99659,1571.58574,1571.585777,0,
1702,6/18/2014,1/0/1900,1.25,2,wc_is,0.070699997,73,32,41,57,43.33333206,40861.22656,1,1,0,0.666666687,628.6343384,6,8,6,6.666666508,6286.342773,0,0,0,0,0,1,0,1,0.666666687,628.6343384,0,0,0,0,0,48404.83801,3,200,43,86,71,66.66666412,62863.42704,0,0,2,0.666666687,628.6343131,6,7,4,5.666666508,5343.391353,0,0,0,0,0,4,2,2,2.666666746,2514.537253,0,0,0,0,0,71349.98996,3,200,59877.41399,51862.3268,628.6343258,5814.867063,0,1571.585795,0,lots of Diatons
1703,6/18/2014,1/0/1900,1.5,2,ww_is,0.070699997,68,4,7,8,6.333333492,7465.032227,18,8,14,13.33333302,15715.85742,13,7,12,10.66666698,12572.68652,4,4,2,3.333333254,3928.964355,8,4,7,6.333333492,7465.032227,0,0,1,0.333333343,392.8964539,47540.46921,3,250,31,22,16,23,21687.88316,15,27,17,19.66666603,18544.71109,18,6,6,10,9429.514416,2,5,6,4.333333492,4086.123063,4,6,6,5.333333492,5029.074505,1,4,0,1.666666627,314.3171566,59091.62338,3,200,53316.0463,14576.45769,17130.28425,11001.10047,4007.543709,6247.053366,353.6068052,"Veliger icounted as ""Other"" one in cell #3 in the first sample (picture on attatched paper), extra slide contained 3 veligers and several more in sample #2."
1704,6/18/2014,1/0/1900,0.5,2,nc_is,0.070699997,75,195,175,181,183.6666718,194837.3438,0,2,0,0.666666687,707.213562,11,17,15,14.33333302,15205.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210749.6491,3,225,203,198,223,208,220650.6373,0,0,0,0,0,18,19,25,20.66666603,21923.62034,0,0,0,0,0,0,0,1,0.333333343,353.6068011,0,0,0,0,0,242927.8645,3,225,226838.7568,207743.9905,353.606781,18564.35607,0,176.8034006,0,
1705,6/24/2014,1/0/1900,2.5,2,ww_is,0.070699997,76,12,6,13,10.33333302,12179.78906,2,4,4,3.333333254,3928.964355,4,6,3,4.333333492,5107.653809,0,0,0,0,0,16,8,13,12.33333302,14537.16797,0,0,0,0,0,35753.5752,3,250,19,17,22,19.33333397,22787.99392,7,11,6,8,9429.514416,11,3,9,7.666666508,9036.617795,0,0,0,0,0,29,30,45,34.66666794,40861.23063,0,0,0,0,0,82115.35677,3,250,58934.46598,17483.89149,6679.239386,7072.135802,0,27699.1993,0,
1706,6/24/2014,1/0/1900,1.25,2,nc_is,0.070699997,81,128,59,93,93.33333588,132013.2031,7,4,5,5.333333492,7543.611328,29,14,13,18.66666603,26402.64063,0,0,0,0,0,4,0,0,1.333333373,1885.902832,0,0,0,0,0,167845.3579,3,300,57,51,80,62.66666794,73864.53109,4,2,1,2.333333254,2750.274944,11,13,12,12,14144.27162,1,0,0,0.333333343,392.8964457,1,0,1,0.666666687,785.7928914,0,0,0,0,0,91937.767,3,250,129891.5625,102938.8671,5146.943136,20273.45612,196.4482229,1335.847862,0,
